,target,target_original,is_dropout,course_name,age_quantile_group
2838,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
2839,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
2840,Enrolled,Enrolled,0,Veterinary Nursing,"(20.0, 25.0]"
2841,Graduate,Graduate,0,Agronomy,"(25.0, 70.0]"
2842,Graduate,Graduate,0,Communication Design,"(25.0, 70.0]"
2843,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
2844,Enrolled,Enrolled,0,Management (evening attendance),"(25.0, 70.0]"
2845,Graduate,Graduate,0,Agronomy,"(19.0, 20.0]"
2846,Dropout,Dropout,1,Oral Hygiene,"(25.0, 70.0]"
2847,Dropout,Dropout,1,Journalism and Communication,"(25.0, 70.0]"
2848,Dropout,Dropout,1,Management,"(25.0, 70.0]"
2849,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
2850,Dropout,Dropout,1,Journalism and Communication,"(19.0, 20.0]"
2851,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
2852,Graduate,Graduate,0,Agronomy,"(20.0, 25.0]"
2853,Graduate,Graduate,0,Communication Design,"(16.999, 19.0]"
2854,Dropout,Dropout,1,Nursing,"(16.999, 19.0]"
2855,Dropout,Dropout,1,Nursing,"(16.999, 19.0]"
2856,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
2857,Dropout,Dropout,1,Animation and Multimedia Design,"(16.999, 19.0]"
2858,Graduate,Graduate,0,Advertising and Marketing Management,"(16.999, 19.0]"
2859,Enrolled,Enrolled,0,Social Service (evening attendance),"(25.0, 70.0]"
2860,Graduate,Graduate,0,Social Service,"(25.0, 70.0]"
2861,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
2862,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
2863,Graduate,Graduate,0,Basic Education,"(25.0, 70.0]"
2864,Dropout,Dropout,1,Journalism and Communication,"(20.0, 25.0]"
2865,Graduate,Graduate,0,Management,"(25.0, 70.0]"
2866,Dropout,Dropout,1,Social Service (evening attendance),"(25.0, 70.0]"
2867,Graduate,Graduate,0,Agronomy,"(25.0, 70.0]"
2868,Enrolled,Enrolled,0,Management,"(25.0, 70.0]"
2869,Graduate,Graduate,0,Management (evening attendance),"(25.0, 70.0]"
2870,Graduate,Graduate,0,Animation and Multimedia Design,"(20.0, 25.0]"
2871,Dropout,Dropout,1,Nursing,"(25.0, 70.0]"
2872,Enrolled,Enrolled,0,Management (evening attendance),"(25.0, 70.0]"
2873,Graduate,Graduate,0,Tourism,"(25.0, 70.0]"
2874,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
2875,Enrolled,Enrolled,0,Management,"(25.0, 70.0]"
2876,Dropout,Dropout,1,Oral Hygiene,"(25.0, 70.0]"
2877,Enrolled,Enrolled,0,Social Service (evening attendance),"(25.0, 70.0]"
2878,Dropout,Dropout,1,Basic Education,"(25.0, 70.0]"
2879,Dropout,Dropout,1,Social Service (evening attendance),"(25.0, 70.0]"
2880,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
2881,Enrolled,Enrolled,0,Social Service,"(20.0, 25.0]"
2882,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
2883,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
2884,Graduate,Graduate,0,Agronomy,"(25.0, 70.0]"
2885,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
2886,Graduate,Graduate,0,Management (evening attendance),"(25.0, 70.0]"
2887,Graduate,Graduate,0,Basic Education,"(16.999, 19.0]"
2888,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
2889,Graduate,Graduate,0,Advertising and Marketing Management,"(16.999, 19.0]"
2890,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
2891,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
2892,Graduate,Graduate,0,Advertising and Marketing Management,"(16.999, 19.0]"
2893,Dropout,Dropout,1,Social Service (evening attendance),"(25.0, 70.0]"
2894,Graduate,Graduate,0,Basic Education,"(19.0, 20.0]"
2895,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
2896,Enrolled,Enrolled,0,Management (evening attendance),"(25.0, 70.0]"
2897,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
2898,Graduate,Graduate,0,Nursing,"(20.0, 25.0]"
2899,Graduate,Graduate,0,Animation and Multimedia Design,"(19.0, 20.0]"
2900,Enrolled,Enrolled,0,Management (evening attendance),"(25.0, 70.0]"
2901,Dropout,Dropout,1,Social Service (evening attendance),"(25.0, 70.0]"
2902,Graduate,Graduate,0,Oral Hygiene,"(25.0, 70.0]"
2903,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
2904,Dropout,Dropout,1,Social Service (evening attendance),"(25.0, 70.0]"
2905,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
2906,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
2907,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
2908,Graduate,Graduate,0,Veterinary Nursing,"(20.0, 25.0]"
2909,Dropout,Dropout,1,Agronomy,"(20.0, 25.0]"
2910,Dropout,Dropout,1,Journalism and Communication,"(16.999, 19.0]"
2911,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
2912,Dropout,Dropout,1,Veterinary Nursing,"(20.0, 25.0]"
2913,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
2914,Dropout,Dropout,1,Management,"(25.0, 70.0]"
2915,Enrolled,Enrolled,0,Social Service (evening attendance),"(25.0, 70.0]"
2916,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
2917,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
2918,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
2919,Dropout,Dropout,1,Agronomy,"(25.0, 70.0]"
2920,Graduate,Graduate,0,Animation and Multimedia Design,"(16.999, 19.0]"
2921,Enrolled,Enrolled,0,Social Service (evening attendance),"(25.0, 70.0]"
2922,Dropout,Dropout,1,Social Service,"(25.0, 70.0]"
2923,Dropout,Dropout,1,Advertising and Marketing Management,"(20.0, 25.0]"
2924,Graduate,Graduate,0,Nursing,"(25.0, 70.0]"
2925,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
2926,Graduate,Graduate,0,Social Service (evening attendance),"(19.0, 20.0]"
2927,Graduate,Graduate,0,Management,"(19.0, 20.0]"
2928,Dropout,Dropout,1,Animation and Multimedia Design,"(19.0, 20.0]"
2929,Enrolled,Enrolled,0,Nursing,"(16.999, 19.0]"
2930,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
2931,Dropout,Dropout,1,Equinculture,"(25.0, 70.0]"
2932,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
2933,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
2934,Dropout,Dropout,1,Social Service (evening attendance),"(25.0, 70.0]"
2935,Dropout,Dropout,1,Journalism and Communication,"(20.0, 25.0]"
2936,Dropout,Dropout,1,Veterinary Nursing,"(20.0, 25.0]"
2937,Dropout,Dropout,1,Basic Education,"(25.0, 70.0]"
2938,Enrolled,Enrolled,0,Management (evening attendance),"(25.0, 70.0]"
2939,Dropout,Dropout,1,Social Service (evening attendance),"(25.0, 70.0]"
2940,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
2941,Enrolled,Enrolled,0,Oral Hygiene,"(25.0, 70.0]"
2942,Graduate,Graduate,0,Animation and Multimedia Design,"(16.999, 19.0]"
2943,Graduate,Graduate,0,Agronomy,"(25.0, 70.0]"
2944,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
2945,Dropout,Dropout,1,Basic Education,"(25.0, 70.0]"
2946,Dropout,Dropout,1,Basic Education,"(16.999, 19.0]"
2947,Graduate,Graduate,0,Advertising and Marketing Management,"(19.0, 20.0]"
2948,Graduate,Graduate,0,Basic Education,"(16.999, 19.0]"
2949,Dropout,Dropout,1,Veterinary Nursing,"(25.0, 70.0]"
2950,Graduate,Graduate,0,Agronomy,"(19.0, 20.0]"
2951,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
2952,Enrolled,Enrolled,0,Advertising and Marketing Management,"(25.0, 70.0]"
2953,Dropout,Dropout,1,Animation and Multimedia Design,"(25.0, 70.0]"
2954,Graduate,Graduate,0,Social Service,"(25.0, 70.0]"
2955,Graduate,Graduate,0,Animation and Multimedia Design,"(16.999, 19.0]"
2956,Dropout,Dropout,1,Nursing,"(25.0, 70.0]"
2957,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
2958,Dropout,Dropout,1,Basic Education,"(25.0, 70.0]"
2959,Graduate,Graduate,0,Tourism,"(25.0, 70.0]"
2960,Graduate,Graduate,0,Advertising and Marketing Management,"(19.0, 20.0]"
2961,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
2962,Dropout,Dropout,1,Communication Design,"(16.999, 19.0]"
2963,Graduate,Graduate,0,Management (evening attendance),"(20.0, 25.0]"
2964,Dropout,Dropout,1,Communication Design,"(16.999, 19.0]"
2965,Graduate,Graduate,0,Management,"(16.999, 19.0]"
2966,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
2967,Enrolled,Enrolled,0,Nursing,"(16.999, 19.0]"
2968,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
2969,Graduate,Graduate,0,Advertising and Marketing Management,"(25.0, 70.0]"
2970,Graduate,Graduate,0,Social Service,"(20.0, 25.0]"
2971,Dropout,Dropout,1,Management (evening attendance),"(20.0, 25.0]"
2972,Enrolled,Enrolled,0,Veterinary Nursing,"(16.999, 19.0]"
2973,Graduate,Graduate,0,Management,"(19.0, 20.0]"
2974,Dropout,Dropout,1,Animation and Multimedia Design,"(16.999, 19.0]"
2975,Graduate,Graduate,0,Management (evening attendance),"(25.0, 70.0]"
2976,Graduate,Graduate,0,Tourism,"(16.999, 19.0]"
2977,Dropout,Dropout,1,Basic Education,"(25.0, 70.0]"
2978,Graduate,Graduate,0,Communication Design,"(20.0, 25.0]"
2979,Dropout,Dropout,1,Veterinary Nursing,"(20.0, 25.0]"
2980,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
2981,Graduate,Graduate,0,Communication Design,"(16.999, 19.0]"
2982,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
2983,Graduate,Graduate,0,Basic Education,"(20.0, 25.0]"
2984,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
2985,Graduate,Graduate,0,Communication Design,"(16.999, 19.0]"
2986,Enrolled,Enrolled,0,Basic Education,"(19.0, 20.0]"
2987,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
2988,Graduate,Graduate,0,Animation and Multimedia Design,"(16.999, 19.0]"
2989,Enrolled,Enrolled,0,Tourism,"(16.999, 19.0]"
2990,Graduate,Graduate,0,Equinculture,"(16.999, 19.0]"
2991,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
2992,Dropout,Dropout,1,Journalism and Communication,"(19.0, 20.0]"
2993,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
2994,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
2995,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
2996,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
2997,Enrolled,Enrolled,0,Management,"(19.0, 20.0]"
2998,Graduate,Graduate,0,Equinculture,"(16.999, 19.0]"
2999,Dropout,Dropout,1,Social Service (evening attendance),"(25.0, 70.0]"
3000,Enrolled,Enrolled,0,Nursing,"(20.0, 25.0]"
3001,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3002,Dropout,Dropout,1,Journalism and Communication,"(16.999, 19.0]"
3003,Dropout,Dropout,1,Oral Hygiene,"(16.999, 19.0]"
3004,Graduate,Graduate,0,Management,"(16.999, 19.0]"
3005,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3006,Graduate,Graduate,0,Management,"(16.999, 19.0]"
3007,Enrolled,Enrolled,0,Management,"(16.999, 19.0]"
3008,Dropout,Dropout,1,Equinculture,"(16.999, 19.0]"
3009,Graduate,Graduate,0,Nursing,"(19.0, 20.0]"
3010,Graduate,Graduate,0,Veterinary Nursing,"(19.0, 20.0]"
3011,Dropout,Dropout,1,Veterinary Nursing,"(16.999, 19.0]"
3012,Graduate,Graduate,0,Nursing,"(19.0, 20.0]"
3013,Graduate,Graduate,0,Advertising and Marketing Management,"(16.999, 19.0]"
3014,Dropout,Dropout,1,Nursing,"(16.999, 19.0]"
3015,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3016,Graduate,Graduate,0,Veterinary Nursing,"(19.0, 20.0]"
3017,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3018,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
3019,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
3020,Graduate,Graduate,0,Equinculture,"(16.999, 19.0]"
3021,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3022,Dropout,Dropout,1,Basic Education,"(16.999, 19.0]"
3023,Graduate,Graduate,0,Animation and Multimedia Design,"(20.0, 25.0]"
3024,Graduate,Graduate,0,Animation and Multimedia Design,"(16.999, 19.0]"
3025,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3026,Enrolled,Enrolled,0,Journalism and Communication,"(16.999, 19.0]"
3027,Dropout,Dropout,1,Journalism and Communication,"(16.999, 19.0]"
3028,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
3029,Graduate,Graduate,0,Management,"(16.999, 19.0]"
3030,Dropout,Dropout,1,Basic Education,"(25.0, 70.0]"
3031,Graduate,Graduate,0,Nursing,"(20.0, 25.0]"
3032,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3033,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
3034,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
3035,Graduate,Graduate,0,Tourism,"(16.999, 19.0]"
3036,Dropout,Dropout,1,Nursing,"(16.999, 19.0]"
3037,Graduate,Graduate,0,Advertising and Marketing Management,"(19.0, 20.0]"
3038,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
3039,Dropout,Dropout,1,Basic Education,"(16.999, 19.0]"
3040,Dropout,Dropout,1,Journalism and Communication,"(19.0, 20.0]"
3041,Enrolled,Enrolled,0,Nursing,"(16.999, 19.0]"
3042,Graduate,Graduate,0,Advertising and Marketing Management,"(16.999, 19.0]"
3043,Graduate,Graduate,0,Communication Design,"(20.0, 25.0]"
3044,Graduate,Graduate,0,Tourism,"(16.999, 19.0]"
3045,Graduate,Graduate,0,Basic Education,"(16.999, 19.0]"
3046,Enrolled,Enrolled,0,Veterinary Nursing,"(16.999, 19.0]"
3047,Dropout,Dropout,1,Journalism and Communication,"(16.999, 19.0]"
3048,Graduate,Graduate,0,Management,"(16.999, 19.0]"
3049,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
3050,Dropout,Dropout,1,Oral Hygiene,"(25.0, 70.0]"
3051,Enrolled,Enrolled,0,Management,"(16.999, 19.0]"
3052,Graduate,Graduate,0,Veterinary Nursing,"(19.0, 20.0]"
3053,Dropout,Dropout,1,Veterinary Nursing,"(16.999, 19.0]"
3054,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
3055,Dropout,Dropout,1,Equinculture,"(25.0, 70.0]"
3056,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
3057,Dropout,Dropout,1,Social Service (evening attendance),"(25.0, 70.0]"
3058,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3059,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3060,Enrolled,Enrolled,0,Journalism and Communication,"(16.999, 19.0]"
3061,Dropout,Dropout,1,Tourism,"(16.999, 19.0]"
3062,Dropout,Dropout,1,Advertising and Marketing Management,"(16.999, 19.0]"
3063,Graduate,Graduate,0,Journalism and Communication,"(20.0, 25.0]"
3064,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
3065,Dropout,Dropout,1,Tourism,"(20.0, 25.0]"
3066,Graduate,Graduate,0,Communication Design,"(16.999, 19.0]"
3067,Enrolled,Enrolled,0,Nursing,"(16.999, 19.0]"
3068,Graduate,Graduate,0,Oral Hygiene,"(25.0, 70.0]"
3069,Dropout,Dropout,1,Veterinary Nursing,"(25.0, 70.0]"
3070,Enrolled,Enrolled,0,Advertising and Marketing Management,"(19.0, 20.0]"
3071,Dropout,Dropout,1,Social Service (evening attendance),"(25.0, 70.0]"
3072,Dropout,Dropout,1,Social Service,"(25.0, 70.0]"
3073,Enrolled,Enrolled,0,Informatics Engineering,"(25.0, 70.0]"
3074,Dropout,Dropout,1,Management,"(25.0, 70.0]"
3075,Enrolled,Enrolled,0,Advertising and Marketing Management,"(19.0, 20.0]"
3076,Dropout,Dropout,1,Advertising and Marketing Management,"(25.0, 70.0]"
3077,Enrolled,Enrolled,0,Informatics Engineering,"(25.0, 70.0]"
3078,Graduate,Graduate,0,Advertising and Marketing Management,"(16.999, 19.0]"
3079,Dropout,Dropout,1,Veterinary Nursing,"(20.0, 25.0]"
3080,Graduate,Graduate,0,Management (evening attendance),"(25.0, 70.0]"
3081,Graduate,Graduate,0,Nursing,"(19.0, 20.0]"
3082,Graduate,Graduate,0,Communication Design,"(16.999, 19.0]"
3083,Dropout,Dropout,1,Equinculture,"(16.999, 19.0]"
3084,Graduate,Graduate,0,Communication Design,"(19.0, 20.0]"
3085,Enrolled,Enrolled,0,Management,"(25.0, 70.0]"
3086,Graduate,Graduate,0,Management (evening attendance),"(20.0, 25.0]"
3087,Graduate,Graduate,0,Management,"(16.999, 19.0]"
3088,Graduate,Graduate,0,Nursing,"(25.0, 70.0]"
3089,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
3090,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
3091,Enrolled,Enrolled,0,Basic Education,"(19.0, 20.0]"
3092,Graduate,Graduate,0,Social Service (evening attendance),"(20.0, 25.0]"
3093,Graduate,Graduate,0,Nursing,"(20.0, 25.0]"
3094,Dropout,Dropout,1,Tourism,"(16.999, 19.0]"
3095,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
3096,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
3097,Dropout,Dropout,1,Journalism and Communication,"(16.999, 19.0]"
3098,Enrolled,Enrolled,0,Social Service,"(16.999, 19.0]"
3099,Dropout,Dropout,1,Social Service (evening attendance),"(20.0, 25.0]"
3100,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3101,Graduate,Graduate,0,Management,"(16.999, 19.0]"
3102,Dropout,Dropout,1,Advertising and Marketing Management,"(25.0, 70.0]"
3103,Dropout,Dropout,1,Animation and Multimedia Design,"(25.0, 70.0]"
3104,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
3105,Dropout,Dropout,1,Veterinary Nursing,"(25.0, 70.0]"
3106,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3107,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3108,Enrolled,Enrolled,0,Journalism and Communication,"(16.999, 19.0]"
3109,Graduate,Graduate,0,Management,"(16.999, 19.0]"
3110,Dropout,Dropout,1,Animation and Multimedia Design,"(16.999, 19.0]"
3111,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3112,Dropout,Dropout,1,Tourism,"(16.999, 19.0]"
3113,Enrolled,Enrolled,0,Advertising and Marketing Management,"(16.999, 19.0]"
3114,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
3115,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
3116,Dropout,Dropout,1,Nursing,"(16.999, 19.0]"
3117,Graduate,Graduate,0,Journalism and Communication,"(19.0, 20.0]"
3118,Graduate,Graduate,0,Tourism,"(19.0, 20.0]"
3119,Enrolled,Enrolled,0,Veterinary Nursing,"(20.0, 25.0]"
3120,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
3121,Graduate,Graduate,0,Oral Hygiene,"(19.0, 20.0]"
3122,Enrolled,Enrolled,0,Advertising and Marketing Management,"(16.999, 19.0]"
3123,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3124,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3125,Graduate,Graduate,0,Social Service,"(25.0, 70.0]"
3126,Enrolled,Enrolled,0,Social Service,"(20.0, 25.0]"
3127,Graduate,Graduate,0,Management,"(16.999, 19.0]"
3128,Graduate,Graduate,0,Management,"(20.0, 25.0]"
3129,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
3130,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
3131,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3132,Graduate,Graduate,0,Equinculture,"(16.999, 19.0]"
3133,Enrolled,Enrolled,0,Nursing,"(20.0, 25.0]"
3134,Enrolled,Enrolled,0,Nursing,"(16.999, 19.0]"
3135,Graduate,Graduate,0,Animation and Multimedia Design,"(19.0, 20.0]"
3136,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
3137,Graduate,Graduate,0,Veterinary Nursing,"(20.0, 25.0]"
3138,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
3139,Enrolled,Enrolled,0,Basic Education,"(16.999, 19.0]"
3140,Graduate,Graduate,0,Veterinary Nursing,"(25.0, 70.0]"
3141,Graduate,Graduate,0,Management,"(20.0, 25.0]"
3142,Dropout,Dropout,1,Management,"(16.999, 19.0]"
3143,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3144,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
3145,Graduate,Graduate,0,Management (evening attendance),"(25.0, 70.0]"
3146,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
3147,Enrolled,Enrolled,0,Nursing,"(19.0, 20.0]"
3148,Enrolled,Enrolled,0,Management,"(19.0, 20.0]"
3149,Graduate,Graduate,0,Advertising and Marketing Management,"(25.0, 70.0]"
3150,Enrolled,Enrolled,0,Equinculture,"(19.0, 20.0]"
3151,Dropout,Dropout,1,Animation and Multimedia Design,"(16.999, 19.0]"
3152,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
3153,Graduate,Graduate,0,Animation and Multimedia Design,"(20.0, 25.0]"
3154,Enrolled,Enrolled,0,Nursing,"(16.999, 19.0]"
3155,Enrolled,Enrolled,0,Management,"(16.999, 19.0]"
3156,Graduate,Graduate,0,Agronomy,"(20.0, 25.0]"
3157,Dropout,Dropout,1,Management,"(20.0, 25.0]"
3158,Enrolled,Enrolled,0,Tourism,"(20.0, 25.0]"
3159,Enrolled,Enrolled,0,Communication Design,"(19.0, 20.0]"
3160,Graduate,Graduate,0,Animation and Multimedia Design,"(20.0, 25.0]"
3161,Graduate,Graduate,0,Tourism,"(19.0, 20.0]"
3162,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3163,Graduate,Graduate,0,Social Service,"(19.0, 20.0]"
3164,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
3165,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
3166,Dropout,Dropout,1,Basic Education,"(16.999, 19.0]"
3167,Dropout,Dropout,1,Management (evening attendance),"(20.0, 25.0]"
3168,Dropout,Dropout,1,Tourism,"(20.0, 25.0]"
3169,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3170,Graduate,Graduate,0,Management,"(19.0, 20.0]"
3171,Dropout,Dropout,1,Basic Education,"(19.0, 20.0]"
3172,Dropout,Dropout,1,Tourism,"(16.999, 19.0]"
3173,Graduate,Graduate,0,Oral Hygiene,"(20.0, 25.0]"
3174,Enrolled,Enrolled,0,Social Service,"(16.999, 19.0]"
3175,Dropout,Dropout,1,Biofuel Production Technologies,"(25.0, 70.0]"
3176,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3177,Dropout,Dropout,1,Advertising and Marketing Management,"(16.999, 19.0]"
3178,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3179,Enrolled,Enrolled,0,Nursing,"(16.999, 19.0]"
3180,Graduate,Graduate,0,Communication Design,"(16.999, 19.0]"
3181,Dropout,Dropout,1,Equinculture,"(20.0, 25.0]"
3182,Graduate,Graduate,0,Social Service (evening attendance),"(20.0, 25.0]"
3183,Enrolled,Enrolled,0,Informatics Engineering,"(25.0, 70.0]"
3184,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
3185,Dropout,Dropout,1,Informatics Engineering,"(16.999, 19.0]"
3186,Dropout,Dropout,1,Equinculture,"(25.0, 70.0]"
3187,Dropout,Dropout,1,Nursing,"(16.999, 19.0]"
3188,Dropout,Dropout,1,Management,"(20.0, 25.0]"
3189,Dropout,Dropout,1,Animation and Multimedia Design,"(16.999, 19.0]"
3190,Dropout,Dropout,1,Agronomy,"(25.0, 70.0]"
3191,Dropout,Dropout,1,Advertising and Marketing Management,"(16.999, 19.0]"
3192,Enrolled,Enrolled,0,Management,"(20.0, 25.0]"
3193,Dropout,Dropout,1,Communication Design,"(19.0, 20.0]"
3194,Enrolled,Enrolled,0,Management (evening attendance),"(20.0, 25.0]"
3195,Dropout,Dropout,1,Journalism and Communication,"(16.999, 19.0]"
3196,Enrolled,Enrolled,0,Agronomy,"(20.0, 25.0]"
3197,Graduate,Graduate,0,Management,"(16.999, 19.0]"
3198,Dropout,Dropout,1,Tourism,"(25.0, 70.0]"
