,previous_qualification,previous_qualification_grade,mother_s_qualification,father_s_qualification,admission_grade,curricular_units_first_sem_credited,curricular_units_first_sem_enrolled,curricular_units_first_sem_evaluations,curricular_units_first_sem_approved,curricular_units_first_sem_grade,curricular_units_first_sem_without_evaluations,curricular_units_second_sem_credited,curricular_units_second_sem_enrolled,curricular_units_second_sem_evaluations,curricular_units_second_sem_approved,curricular_units_second_sem_grade,curricular_units_second_sem_without_evaluations,first_sem_approval_ratio,first_sem_unapproved_units,first_sem_approved_per_evaluation,first_sem_without_eval_ratio
2331,1,133.1,19,37,110.0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,0.0,6,0.0,0.0
2332,1,133.1,1,19,145.8,0,6,15,5,13.33333333,0,0,6,15,5,12.4,0,0.8333333333333334,1,0.3333333333333333,0.0
2333,1,126.0,10,10,130.2,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0
2334,1,137.0,38,37,122.3,0,6,7,6,13.57142857,0,0,6,6,6,14.33333333,0,1.0,0,0.8571428571428571,0.0
2335,1,117.0,1,1,125.4,0,6,6,6,12.83333333,0,0,6,7,6,11.16666667,0,1.0,0,1.0,0.0
2336,1,100.0,37,19,130.0,1,5,6,4,10.25,0,3,8,18,5,11.2,5,0.8,1,0.6666666666666666,0.0
2337,1,120.0,1,38,150.0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,0.0,6,0.0,0.0
2338,1,126.0,38,38,116.9,0,5,5,4,14.5,0,0,6,8,3,13.33333333,0,0.8,1,0.8,0.0
2339,1,122.0,19,19,114.7,0,5,6,5,15.8,0,0,5,8,5,13.71428571,0,1.0,0,0.8333333333333334,0.0
2340,1,111.0,37,37,95.8,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
2341,1,139.0,37,19,133.1,0,5,8,4,12.5,0,0,5,7,3,14.66666667,1,0.8,1,0.5,0.0
2342,1,150.0,2,4,150.0,16,18,22,18,11.66666667,0,12,13,13,12,11.5,1,1.0,0,0.8181818181818182,0.0
2343,1,116.0,37,19,118.5,0,5,6,4,13.0,0,0,5,5,5,13.0,0,0.8,1,0.6666666666666666,0.0
2344,1,130.0,3,3,131.1,0,7,8,7,12.12142857,0,0,9,12,8,11.50625,0,1.0,0,0.875,0.0
2345,42,150.0,1,19,150.3,7,11,15,9,14.22222222,0,4,9,15,7,13.75,0,0.8181818181818182,2,0.6,0.0
2346,1,132.0,3,19,120.5,0,6,17,4,12.5,0,0,6,8,4,13.25,0,0.6666666666666666,2,0.23529411764705882,0.0
2347,1,108.0,1,1,105.6,0,5,7,5,12.16666667,0,0,5,7,5,15.28571429,0,1.0,0,0.7142857142857143,0.0
2348,1,133.1,19,19,125.3,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
2349,1,120.0,37,19,131.0,0,6,6,6,12.66666667,0,0,6,6,6,11.5,0,1.0,0,1.0,0.0
2350,1,146.0,19,3,127.0,0,8,8,7,13.61428571,0,0,8,8,7,13.61428571,0,0.875,1,0.875,0.0
2351,39,150.0,2,1,150.0,11,18,32,12,12.85714286,1,8,12,15,10,14.3,0,0.6666666666666666,6,0.375,0.05555555555555555
2352,1,160.0,3,3,149.2,0,5,7,4,14.0,0,0,5,5,5,14.2,0,0.8,1,0.5714285714285714,0.0
2353,1,125.0,37,37,121.5,0,6,8,4,14.75,0,0,6,6,5,11.8,0,0.6666666666666666,2,0.5,0.0
2354,1,125.0,37,19,137.3,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
2355,1,122.0,3,1,119.6,0,6,8,6,13.625,0,0,6,7,6,14.28571429,0,1.0,0,0.75,0.0
2356,1,138.0,1,1,141.5,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0
2357,39,150.0,1,38,150.0,0,6,12,4,11.8,0,0,6,11,4,11.875,0,0.6666666666666666,2,0.3333333333333333,0.0
2358,1,140.0,3,3,110.0,0,6,8,6,15.125,0,0,6,10,6,14.6,0,1.0,0,0.75,0.0
2359,1,113.0,1,1,110.2,0,6,10,4,11.5,0,0,6,10,2,10.5,0,0.6666666666666666,2,0.4,0.0
2360,1,139.0,19,19,110.3,0,5,12,1,10.0,0,0,5,11,1,11.0,0,0.2,4,0.08333333333333333,0.0
2361,1,133.1,19,6,120.0,0,4,8,0,0.0,0,0,5,10,0,0.0,0,0.0,4,0.0,0.0
2362,1,118.0,19,19,114.2,0,5,9,3,10.33333333,0,0,5,6,5,12.8,0,0.6,2,0.3333333333333333,0.0
2363,39,140.0,1,19,140.0,0,5,9,0,0.0,0,0,5,6,2,11.66666667,0,0.0,5,0.0,0.0
2364,1,144.0,19,19,132.8,0,6,9,4,12.0,2,0,6,10,4,12.5,0,0.6666666666666666,2,0.4444444444444444,0.3333333333333333
2365,1,125.0,1,1,121.5,0,6,6,6,13.83333333,0,0,6,6,6,14.5,0,1.0,0,1.0,0.0
2366,1,131.0,1,1,127.2,13,17,19,13,12.15384615,0,10,17,28,11,11.90909091,1,0.7647058823529411,4,0.6842105263157895,0.0
2367,1,131.0,12,12,128.2,0,6,7,6,14.0,0,0,6,8,6,13.66666667,0,1.0,0,0.8571428571428571,0.0
2368,1,140.0,3,2,133.4,0,6,8,6,16.5,0,0,6,6,5,13.8,0,1.0,0,0.75,0.0
2369,1,133.1,1,19,120.0,0,5,11,1,18.0,2,0,5,10,3,13.33333333,2,0.2,4,0.09090909090909091,0.4
2370,1,140.0,1,1,140.0,0,6,11,6,11.28571429,0,0,6,12,5,11.77777778,0,1.0,0,0.5454545454545454,0.0
2371,1,139.0,19,3,136.9,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0
2372,1,125.0,3,39,117.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0
2373,1,117.0,3,1,110.7,0,6,10,5,14.0,0,0,6,10,6,12.0,0,0.8333333333333334,1,0.5,0.0
2374,1,150.0,19,19,160.0,0,5,13,4,13.75,1,0,5,9,3,12.0,0,0.8,1,0.3076923076923077,0.2
2375,1,95.0,37,37,95.0,0,6,9,4,13.25,0,0,6,6,5,11.0,0,0.6666666666666666,2,0.4444444444444444,0.0
2376,1,150.0,37,1,148.8,0,5,7,4,14.25,0,0,5,7,4,14.75,0,0.8,1,0.5714285714285714,0.0
2377,1,120.0,37,37,110.0,0,5,9,0,0.0,1,0,5,5,0,0.0,0,0.0,5,0.0,0.2
2378,1,136.0,3,4,133.9,8,12,12,8,11.25,0,3,8,8,3,11.33333333,0,0.6666666666666666,4,0.6666666666666666,0.0
2379,1,133.0,2,37,125.7,0,6,7,6,13.5,0,0,6,8,6,12.5,0,1.0,0,0.8571428571428571,0.0
2380,1,125.0,1,19,116.6,0,6,8,5,12.66666667,0,0,6,10,6,12.85714286,0,0.8333333333333334,1,0.625,0.0
2381,1,127.0,19,38,141.0,0,6,6,6,15.16666667,0,0,6,6,6,12.33333333,0,1.0,0,1.0,0.0
2382,40,130.0,1,1,130.0,4,6,6,6,13.16666667,0,2,5,7,5,15.14285714,0,1.0,0,1.0,0.0
2383,1,130.0,19,1,130.0,7,12,20,10,11.8,0,5,12,15,9,11.44444444,0,0.8333333333333334,2,0.5,0.0
2384,1,127.0,19,1,115.8,0,5,10,4,11.5,0,0,5,11,0,0.0,0,0.8,1,0.4,0.0
2385,39,140.0,19,38,140.0,0,6,6,6,14.5,0,0,6,8,6,11.33333333,0,1.0,0,1.0,0.0
2386,1,125.0,37,3,126.1,0,6,10,5,13.4,0,0,6,12,3,10.66666667,0,0.8333333333333334,1,0.5,0.0
2387,1,135.0,1,38,137.5,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0
2388,1,132.0,38,19,120.8,0,5,8,4,10.8,0,0,5,10,2,12.5,0,0.8,1,0.5,0.0
2389,1,110.0,19,1,136.5,0,5,6,0,0.0,0,0,5,5,0,0.0,0,0.0,5,0.0,0.0
2390,1,130.0,1,37,122.0,3,10,23,6,11.42857143,0,2,7,15,4,12.0,1,0.6,4,0.2608695652173913,0.0
2391,1,130.0,37,1,130.0,8,14,24,8,12.5,2,6,13,23,10,11.6,0,0.5714285714285714,6,0.3333333333333333,0.14285714285714285
2392,1,135.0,38,19,126.3,0,5,11,2,13.5,0,0,5,11,3,12.33333333,0,0.4,3,0.18181818181818182,0.0
2393,1,133.1,4,19,98.0,0,6,6,0,0.0,0,0,6,12,0,0.0,0,0.0,6,0.0,0.0
2394,1,135.0,37,37,121.0,0,5,8,5,12.75,0,0,5,7,5,11.5,0,1.0,0,0.625,0.0
2395,1,128.0,19,38,124.2,0,6,17,3,11.33333333,3,0,6,14,3,12.33333333,0,0.5,3,0.17647058823529413,0.5
2396,1,140.0,1,3,130.0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,0.0,6,0.0,0.0
2397,1,135.0,3,1,136.1,0,6,9,5,11.4,0,0,6,13,5,12.4,0,0.8333333333333334,1,0.5555555555555556,0.0
2398,1,131.0,3,19,132.8,0,6,7,6,14.42857143,0,0,6,7,6,14.57142857,0,1.0,0,0.8571428571428571,0.0
2399,1,131.0,1,1,126.3,0,7,9,7,12.49285714,0,0,8,10,8,11.7125,0,1.0,0,0.7777777777777778,0.0
2400,19,100.0,1,37,111.5,2,8,10,4,11.5,0,2,8,13,4,11.0,0,0.5,4,0.4,0.0
2401,1,140.0,37,37,118.2,0,5,7,5,11.2,0,0,5,6,5,12.8,1,1.0,0,0.7142857142857143,0.0
2402,1,124.0,19,19,115.6,0,5,9,3,12.0,1,0,5,7,3,11.0,0,0.6,2,0.3333333333333333,0.2
2403,1,130.0,38,37,117.8,0,8,8,7,15.88571429,0,0,8,8,7,15.88571429,0,0.875,1,0.875,0.0
2404,1,142.0,1,38,127.0,0,7,12,4,12.94,0,0,7,12,4,11.58,0,0.5714285714285714,3,0.3333333333333333,0.0
2405,1,150.0,37,37,140.0,0,6,6,6,14.0,0,0,6,6,6,14.16666667,0,1.0,0,1.0,0.0
2406,12,110.0,37,37,106.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0
2407,19,110.0,37,38,151.0,0,7,7,0,0.0,7,0,8,8,0,0.0,8,0.0,7,0.0,1.0
2408,1,112.0,43,40,106.4,0,5,0,0,0.0,0,0,5,0,0,0.0,0,0.0,5,0.0,0.0
2409,1,100.0,37,37,125.3,0,5,8,4,11.25,0,0,5,8,3,11.0,1,0.8,1,0.5,0.0
2410,3,130.0,34,34,130.0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,0.0,5,0.0,0.0
2411,1,133.1,34,34,116.0,0,6,13,4,11.25,0,0,6,12,0,0.0,1,0.6666666666666666,2,0.3076923076923077,0.0
2412,1,150.0,37,37,120.0,0,5,11,3,10.66666667,0,1,5,10,4,12.5,0,0.6,2,0.2727272727272727,0.0
2413,1,100.0,34,34,100.0,0,6,9,5,11.8,0,1,6,10,3,10.66666667,1,0.8333333333333334,1,0.5555555555555556,0.0
2414,1,130.0,34,37,118.5,5,10,19,8,11.625,1,4,10,16,10,11.18181818,3,0.8,2,0.42105263157894735,0.1
2415,1,129.0,34,30,118.9,0,6,11,0,0.0,0,0,5,10,0,0.0,0,0.0,6,0.0,0.0
2416,1,127.0,37,37,119.3,0,6,8,4,10.25,0,0,6,6,4,11.25,0,0.6666666666666666,2,0.5,0.0
2417,1,140.0,37,37,135.8,14,15,16,15,10.8,0,13,14,14,14,11.35714286,0,1.0,0,0.9375,0.0
2418,42,130.0,1,19,130.0,5,12,15,11,12.54545455,0,4,11,16,11,12.66666667,0,0.9166666666666666,1,0.7333333333333333,0.0
2419,1,133.1,1,1,129.8,0,7,7,7,13.57142857,0,0,6,9,5,13.4,0,1.0,0,1.0,0.0
2420,2,140.0,38,38,150.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
2421,19,133.1,37,37,111.9,0,5,5,0,0.0,0,0,5,5,0,0.0,0,0.0,5,0.0,0.0
2422,1,120.0,37,37,150.1,0,6,9,6,14.77777778,0,0,6,11,5,12.2,0,1.0,0,0.6666666666666666,0.0
2423,1,133.1,1,37,130.0,0,3,4,0,0.0,0,0,4,8,0,0.0,0,0.0,3,0.0,0.0
2424,1,120.0,37,37,128.0,0,2,2,0,0.0,0,0,2,2,0,0.0,0,0.0,2,0.0,0.0
2425,38,133.1,19,38,102.5,0,4,4,0,0.0,0,0,5,0,0,0.0,0,0.0,4,0.0,0.0
2426,1,133.1,19,38,102.5,0,5,10,0,0.0,0,0,5,5,0,0.0,0,0.0,5,0.0,0.0
2427,1,100.0,37,37,110.0,0,5,5,5,11.4,0,0,5,7,5,11.6,0,1.0,0,1.0,0.0
2428,19,133.1,1,19,114.0,3,9,13,6,11.66666667,0,2,7,10,6,10.85714286,0,0.6666666666666666,3,0.46153846153846156,0.0
2429,1,120.0,34,34,128.2,6,10,12,7,11.28571429,0,2,8,8,5,13.0,0,0.7,3,0.5833333333333334,0.0
2430,1,128.0,38,38,116.5,0,6,12,4,11.5,0,0,6,10,5,12.6,0,0.6666666666666666,2,0.3333333333333333,0.0
2431,1,172.0,38,37,149.3,0,5,5,5,16.0,0,0,5,5,5,16.0,0,1.0,0,1.0,0.0
2432,1,146.0,38,38,134.1,0,6,6,6,12.5,0,0,6,7,6,12.66666667,0,1.0,0,1.0,0.0
2433,1,135.0,38,37,126.6,0,5,7,4,12.0,0,0,5,10,3,13.0,3,0.8,1,0.5714285714285714,0.0
2434,1,160.0,37,37,120.0,0,5,11,0,0.0,2,0,5,11,3,11.66666667,1,0.0,5,0.0,0.4
2435,1,150.0,38,37,133.5,0,5,10,5,13.0,0,0,5,10,5,12.6,0,1.0,0,0.5,0.0
2436,1,130.0,1,3,110.0,8,18,27,13,13.71428571,1,7,12,18,12,12.08333333,0,0.7222222222222222,5,0.48148148148148145,0.05555555555555555
2437,1,111.0,37,37,107.5,0,5,9,3,12.33333333,0,0,6,14,3,12.5,0,0.6,2,0.3333333333333333,0.0
2438,3,130.0,1,38,130.0,11,17,31,11,12.72727273,4,10,12,24,10,12.7,1,0.6470588235294118,6,0.3548387096774194,0.23529411764705882
2439,6,170.0,34,34,111.6,1,5,5,1,14.0,0,0,5,5,0,0.0,0,0.2,4,0.2,0.0
2440,1,133.1,1,38,101.0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,0.0,5,0.0,0.0
2441,1,100.0,37,37,108.3,0,6,8,5,11.4,0,1,6,12,3,11.0,1,0.8333333333333334,1,0.625,0.0
2442,1,120.0,34,34,128.2,0,5,5,0,0.0,0,0,5,5,1,10.0,0,0.0,5,0.0,0.0
2443,3,110.0,3,19,150.0,0,6,8,6,18.875,0,6,12,14,12,17.69230769,0,1.0,0,0.75,0.0
2444,1,133.1,34,34,142.8,0,6,12,0,0.0,0,0,6,12,0,0.0,0,0.0,6,0.0,0.0
2445,1,120.0,37,37,100.0,0,7,15,6,11.33333333,0,0,7,16,4,12.6,0,0.8571428571428571,1,0.4,0.0
2446,40,150.0,37,37,150.0,3,7,9,7,13.5,0,0,5,6,5,16.2,0,1.0,0,0.7777777777777778,0.0
2447,19,133.1,37,19,156.5,7,11,12,2,15.0,7,4,9,10,3,10.0,4,0.18181818181818182,9,0.16666666666666666,0.6363636363636364
2448,19,120.0,37,37,98.6,0,5,10,0,0.0,0,0,5,7,0,0.0,0,0.0,5,0.0,0.0
2449,3,130.0,37,37,130.0,9,9,9,9,14.22222222,0,5,5,5,5,12.8,0,1.0,0,1.0,0.0
2450,1,130.0,1,38,118.1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0
2451,1,100.0,1,3,120.0,2,7,14,4,12.0,2,0,6,16,0,0.0,1,0.5714285714285714,3,0.2857142857142857,0.2857142857142857
2452,1,142.0,1,1,127.7,0,5,9,5,12.6,1,0,5,8,4,12.0,0,1.0,0,0.5555555555555556,0.2
2453,1,130.0,1,1,130.0,6,12,12,12,15.08333333,0,4,11,15,11,13.08333333,0,1.0,0,1.0,0.0
2454,1,148.0,3,19,147.7,0,5,5,0,0.0,0,0,5,5,0,0.0,0,0.0,5,0.0,0.0
2455,39,170.0,19,19,170.0,0,6,8,6,14.5,0,0,6,10,6,15.3,0,1.0,0,0.75,0.0
2456,1,110.0,37,37,110.2,0,6,6,6,14.5,0,0,6,6,6,13.5,0,1.0,0,1.0,0.0
2457,1,166.0,19,37,146.4,0,5,12,3,10.0,0,0,5,12,1,13.0,0,0.6,2,0.25,0.0
2458,1,135.0,12,19,121.0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,0.0,5,0.0,0.0
2459,1,133.0,19,37,129.9,0,5,5,5,11.6,0,0,5,5,5,13.2,0,1.0,0,1.0,0.0
2460,1,133.1,37,37,132.0,0,6,10,4,11.75,0,0,6,7,0,0.0,0,0.6666666666666666,2,0.4,0.0
2461,1,121.0,19,19,125.9,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
2462,1,159.0,3,3,165.7,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0
2463,1,130.0,37,38,122.7,0,6,7,0,0.0,0,0,6,6,0,0.0,0,0.0,6,0.0,0.0
2464,1,121.0,37,19,141.4,0,5,7,4,11.25,0,0,5,8,4,11.8,0,0.8,1,0.5714285714285714,0.0
2465,19,133.1,37,37,156.4,0,6,9,5,11.57142857,0,0,6,11,0,0.0,0,0.8333333333333334,1,0.5555555555555556,0.0
2466,1,146.0,37,37,148.5,0,5,7,4,10.0,0,0,5,8,1,16.0,0,0.8,1,0.5714285714285714,0.0
2467,39,140.0,37,37,140.0,0,6,11,5,13.83333333,0,0,6,13,6,12.3,0,0.8333333333333334,1,0.45454545454545453,0.0
2468,1,125.0,38,37,131.7,3,6,6,4,12.75,0,3,9,12,3,12.66666667,0,0.6666666666666666,2,0.6666666666666666,0.0
2469,1,120.0,37,37,104.7,0,4,4,0,0.0,0,0,5,9,0,0.0,0,0.0,4,0.0,0.0
2470,39,150.0,5,1,150.0,1,6,13,5,11.6,0,1,6,12,2,11.0,0,0.8333333333333334,1,0.38461538461538464,0.0
2471,19,110.0,37,37,110.0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,0.0,5,0.0,0.0
2472,1,120.0,1,1,129.1,0,6,6,4,11.25,0,0,6,10,3,10.33333333,0,0.6666666666666666,2,0.6666666666666666,0.0
2473,1,133.1,1,1,120.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
2474,1,133.1,3,19,127.0,0,6,6,6,14.33333333,0,0,6,7,6,15.0,0,1.0,0,1.0,0.0
2475,19,133.1,19,37,151.5,0,6,7,0,0.0,0,0,5,5,0,0.0,0,0.0,6,0.0,0.0
2476,1,130.0,38,37,126.8,18,23,23,20,13.5,3,18,23,23,20,13.5,3,0.8695652173913043,3,0.8695652173913043,0.13043478260869565
2477,1,160.0,19,38,140.8,0,6,8,6,12.66666667,0,0,6,10,5,12.2,0,1.0,0,0.75,0.0
2478,1,128.0,1,19,125.6,0,7,7,7,12.44428571,0,0,8,11,7,11.34714286,0,1.0,0,1.0,0.0
2479,1,140.0,19,19,127.8,0,5,7,3,10.66666667,1,0,5,7,3,11.33333333,0,0.6,2,0.42857142857142855,0.2
2480,1,120.0,3,3,120.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0
2481,1,140.0,19,19,131.3,1,6,6,6,12.66666667,0,1,6,6,5,12.4,0,1.0,0,1.0,0.0
2482,12,120.0,37,38,155.7,0,5,5,5,13.2,0,0,5,6,5,14.83333333,0,1.0,0,1.0,0.0
2483,42,130.0,1,38,128.5,7,12,20,10,12.7,0,5,12,14,11,12.18181818,0,0.8333333333333334,2,0.5,0.0
2484,1,100.0,37,37,170.0,0,5,6,5,14.83333333,0,0,5,5,5,14.8,0,1.0,0,0.8333333333333334,0.0
2485,1,133.1,37,37,100.0,4,10,10,4,11.5,0,1,7,8,1,12.0,0,0.4,6,0.4,0.0
2486,1,110.0,19,19,107.2,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
2487,1,147.0,19,1,139.3,0,5,0,0,0.0,0,0,5,0,0,0.0,0,0.0,5,0.0,0.0
2488,1,133.0,19,38,123.2,0,5,7,3,12.66666667,1,0,5,12,2,12.5,0,0.6,2,0.42857142857142855,0.2
2489,1,137.0,1,38,122.3,0,6,7,6,14.71428571,0,0,6,6,6,12.5,0,1.0,0,0.8571428571428571,0.0
2490,1,124.0,1,1,127.9,0,6,11,3,13.66666667,0,0,6,13,4,10.25,0,0.5,3,0.2727272727272727,0.0
2491,1,128.0,1,1,120.3,0,5,9,5,10.8,0,0,5,13,2,13.5,0,1.0,0,0.5555555555555556,0.0
2492,1,120.0,1,1,128.5,2,8,13,4,10.5,0,5,10,16,7,10.42857143,0,0.5,4,0.3076923076923077,0.0
2493,1,133.1,37,37,150.0,0,6,10,6,15.0,0,0,6,11,5,12.5,0,1.0,0,0.6,0.0
2494,1,142.0,1,19,136.1,0,6,6,6,12.66666667,0,0,6,6,6,14.0,0,1.0,0,1.0,0.0
2495,19,100.0,37,37,128.0,0,6,7,6,13.16666667,0,0,6,6,6,13.66666667,0,1.0,0,0.8571428571428571,0.0
2496,1,149.0,19,37,158.1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0
2497,1,110.0,37,1,108.7,0,6,6,6,13.0,0,0,6,6,6,12.5,0,1.0,0,1.0,0.0
2498,19,133.1,1,19,110.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0
2499,19,133.1,37,37,120.0,0,6,13,2,10.0,0,0,6,10,1,15.0,0,0.3333333333333333,4,0.15384615384615385,0.0
2500,39,150.0,5,4,150.0,2,6,7,6,13.33333333,0,1,6,16,5,13.375,0,1.0,0,0.8571428571428571,0.0
2501,12,133.1,37,37,113.0,0,6,13,3,12.33333333,0,0,6,6,6,13.33333333,0,0.5,3,0.23076923076923078,0.0
2502,1,121.0,19,37,118.6,14,21,23,20,13.18181818,0,10,14,18,14,11.64285714,0,0.9523809523809523,1,0.8695652173913043,0.0
2503,1,133.1,3,1,148.8,0,7,7,6,12.51333333,0,0,8,9,7,13.07142857,0,0.8571428571428571,1,0.8571428571428571,0.0
2504,1,122.0,38,37,120.3,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
2505,1,143.0,19,19,127.0,0,8,8,7,13.58571429,0,0,8,8,7,13.58571429,0,0.875,1,0.875,0.0
2506,1,123.0,19,19,113.8,0,7,9,7,11.15555556,0,0,8,10,8,11.425,0,1.0,0,0.7777777777777778,0.0
2507,1,120.0,38,37,108.0,1,7,9,6,11.85714286,0,1,6,7,5,12.0,0,0.8571428571428571,1,0.6666666666666666,0.0
2508,1,114.0,19,38,129.1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0
2509,1,114.0,19,38,135.9,9,14,14,14,14.0,0,7,13,13,13,13.61538462,0,1.0,0,1.0,0.0
2510,1,154.4,19,38,154.4,0,6,8,5,12.0,0,0,6,0,0,0.0,0,0.8333333333333334,1,0.625,0.0
2511,1,190.0,3,2,190.0,0,7,15,4,11.575,0,0,7,10,5,12.42,0,0.5714285714285714,3,0.26666666666666666,0.0
2512,1,136.0,3,3,132.5,0,7,8,7,13.19857143,0,0,8,8,8,13.0625,0,1.0,0,0.875,0.0
2513,1,163.3,19,1,163.3,0,6,10,6,13.5,0,0,6,12,6,12.0,0,1.0,0,0.6,0.0
2514,1,126.0,1,3,122.5,0,6,6,6,13.33333333,0,0,6,8,5,12.8,0,1.0,0,1.0,0.0
2515,1,122.0,1,1,121.0,0,5,10,4,14.25,0,0,5,14,1,10.0,0,0.8,1,0.4,0.0
2516,1,137.0,1,1,131.8,0,6,7,6,12.16666667,0,0,6,9,4,12.0,0,1.0,0,0.8571428571428571,0.0
2517,1,139.0,19,1,135.0,0,8,8,7,12.21428571,0,0,8,8,7,12.21428571,0,0.875,1,0.875,0.0
2518,1,142.0,19,39,141.7,0,6,8,6,12.66666667,0,0,6,6,6,13.0,0,1.0,0,0.75,0.0
2519,1,133.1,38,38,131.3,0,6,7,6,12.28571429,0,0,6,6,6,13.5,0,1.0,0,0.8571428571428571,0.0
2520,1,126.0,38,37,123.9,0,6,7,6,13.0,0,0,6,6,6,13.0,0,1.0,0,0.8571428571428571,0.0
2521,1,131.0,4,3,126.1,0,6,8,6,12.14285714,0,0,6,6,6,11.16666667,0,1.0,0,0.75,0.0
2522,1,131.0,1,19,126.5,0,7,8,7,13.87571429,0,0,8,9,7,13.08571429,0,1.0,0,0.875,0.0
2523,1,108.0,19,1,107.3,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
2524,1,133.1,1,19,95.0,0,6,12,6,11.66666667,0,0,6,7,0,0.0,0,1.0,0,0.5,0.0
2525,1,122.0,3,1,116.1,0,6,13,6,13.15384615,0,0,6,12,3,11.0,0,1.0,0,0.46153846153846156,0.0
2526,1,143.0,1,1,134.6,0,6,6,6,14.5,0,0,6,6,6,12.83333333,0,1.0,0,1.0,0.0
2527,1,135.0,19,19,128.0,0,7,7,7,14.44142857,0,0,8,8,8,13.65625,0,1.0,0,1.0,0.0
2528,1,148.0,3,38,144.2,0,6,6,6,15.16666667,0,0,6,7,6,14.28571429,0,1.0,0,1.0,0.0
2529,1,134.0,19,38,129.5,0,5,5,5,11.6,0,0,5,12,4,12.625,0,1.0,0,1.0,0.0
2530,1,122.0,1,1,116.8,0,6,6,6,11.66666667,0,0,6,6,6,12.33333333,0,1.0,0,1.0,0.0
2531,39,160.0,37,38,160.0,0,6,8,6,12.625,0,0,6,10,6,13.2,0,1.0,0,0.75,0.0
2532,1,126.0,38,37,127.1,0,6,14,3,12.66666667,0,0,6,7,6,11.0,0,0.5,3,0.21428571428571427,0.0
2533,1,138.0,2,19,126.3,0,6,7,6,12.83333333,1,0,6,8,6,13.0,0,1.0,0,0.8571428571428571,0.16666666666666666
2534,1,115.0,38,38,112.9,0,6,7,6,11.85714286,0,0,6,8,6,13.14285714,0,1.0,0,0.8571428571428571,0.0
2535,1,141.0,3,1,130.2,0,6,8,5,11.4,1,0,6,7,4,10.75,0,0.8333333333333334,1,0.625,0.16666666666666666
2536,1,100.0,3,4,100.0,0,5,10,5,14.85714286,2,0,5,7,5,15.14285714,0,1.0,0,0.5,0.4
2537,1,130.0,19,19,121.6,0,6,7,6,14.71428571,0,0,6,6,6,15.83333333,0,1.0,0,0.8571428571428571,0.0
2538,1,130.0,42,1,130.0,0,6,6,6,13.5,0,0,6,9,5,13.0,0,1.0,0,1.0,0.0
2539,1,135.0,38,19,121.7,0,5,7,4,11.5,0,0,5,5,5,12.4,0,0.8,1,0.5714285714285714,0.0
2540,3,120.0,1,39,120.0,2,5,9,2,14.0,0,0,5,5,0,0.0,0,0.4,3,0.2222222222222222,0.0
2541,1,148.0,19,19,143.5,0,7,8,6,12.83333333,0,0,6,6,0,0.0,0,0.8571428571428571,1,0.75,0.0
2542,1,136.0,1,1,128.3,0,7,7,7,13.42857143,0,0,8,8,8,14.75,0,1.0,0,1.0,0.0
2543,1,108.0,19,1,111.9,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
2544,39,140.0,38,38,140.0,0,6,18,3,11.66666667,0,0,6,14,4,11.5,0,0.5,3,0.16666666666666666,0.0
2545,1,153.0,3,1,137.6,0,6,6,6,16.0,0,0,6,7,6,14.33333333,0,1.0,0,1.0,0.0
2546,1,135.0,19,19,135.0,0,6,6,6,13.83333333,0,0,6,6,6,11.83333333,0,1.0,0,1.0,0.0
